"TOA5","SPER_CR6","CR6","4231","CR6.Std.05.01 CR6-WIFI.01","CPU:SPER2_1_1.CR6","16414","Daily"
"TIMESTAMP","RECORD","BattV_Min","WS_ms_Avg","WS_ms_Max","WS_ms_TMx","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","SlrMJ_Tot","Rain_mm_Tot","AirTC_Avg","AirTC_Max","AirTC_TMx","AirTC_Min","AirTC_TMn","RH_Max","RH_TMx","RH_Min","RH_TMn"
"TS","RN","Volts","meters/second","meters/second","meters/second","meters/second","Deg","Deg","MJ/m^2","mm","Deg C","Deg C","Deg C","Deg C","Deg C","%","%","%","%"
"","","Min","Avg","Max","TMx","WVc","WVc","WVc","Tot","Tot","Avg","Max","TMx","Min","TMn","Max","TMx","Min","TMn"
"2018-02-03 00:00:00",385,13.42,2.48,9.82,"2018-02-02 14:26:15",2.48,173.3,26.21,12.67813,0,0.919,11.23,"2018-02-02 14:41:40",-8.23,"2018-02-02 07:26:10",56.43,"2018-02-02 07:27:30",19.31,"2018-02-02 14:41:50"
"2018-02-04 00:00:00",386,13.32,2.117,8.02,"2018-02-03 03:10:45",2.117,184.6,60.52,12.47178,0,5.511,14.05,"2018-02-03 17:32:50",-0.187,"2018-02-03 20:50:45",56.51,"2018-02-03 21:16:15",24.8,"2018-02-03 17:32:35"
"2018-02-05 00:00:00",387,13.52,3.072,13.03,"2018-02-04 11:05:30",3.072,12.2,45.01,7.133284,0,-4.068,6.369,"2018-02-04 00:10:15",-12.8,"2018-02-04 23:30:00",88.4,"2018-02-04 06:54:15",38.81,"2018-02-04 15:08:30"
"2018-02-06 00:00:00",388,13.33,3.547,9.86,"2018-02-05 17:12:15",3.547,187.9,95.1,12.61595,0,-1.511,17.03,"2018-02-05 14:38:45",-13.1,"2018-02-05 03:39:40",72.26,"2018-02-05 03:19:25",22.02,"2018-02-05 14:01:30"
"2018-02-07 00:00:00",389,13.63,1.484,5.919,"2018-02-06 00:29:30",1.484,22.05,40.91,5.245835,0,-7.334,-4.09,"2018-02-06 16:18:25",-10.76,"2018-02-06 05:04:30",81.1,"2018-02-06 03:29:30",50.17,"2018-02-06 15:39:55"
"2018-02-08 00:00:00",390,13.44,1.035,3.626,"2018-02-07 15:55:20",1.035,185.1,92.9,13.99519,0,-3.994,7.146,"2018-02-07 16:54:15",-14.34,"2018-02-07 07:41:45",82.7,"2018-02-07 07:47:55",29.74,"2018-02-07 16:24:45"
"2018-02-09 00:00:00",391,13.26,3.327,9.49,"2018-02-08 15:51:30",3.327,186.1,20.35,13.92202,0,7.576,19.27,"2018-02-08 16:04:45",-4.762,"2018-02-08 01:21:40",61.24,"2018-02-08 01:23:20",16.68,"2018-02-08 16:04:55"
"2018-02-10 00:00:00",392,13.46,3.555,9.15,"2018-02-09 11:27:05",3.555,359.7,76.86,13.67492,0,0.348,9.21,"2018-02-09 00:04:40",-7.681,"2018-02-09 23:56:10",72.64,"2018-02-09 23:52:50",37.14,"2018-02-09 00:05:00"
"2018-02-11 00:00:00",393,13.74,3.714,8.33,"2018-02-10 01:03:50",3.714,359.6,24.41,3.926869,0,-9.34,-7.512,"2018-02-10 16:26:15",-11.46,"2018-02-10 07:44:40",78.38,"2018-02-10 22:33:55",61.97,"2018-02-10 15:05:20"
"2018-02-12 00:00:00",394,13.5,1.707,6.664,"2018-02-11 00:22:30",1.707,335.3,36.09,13.70772,0,-4.627,6.538,"2018-02-11 16:14:20",-12.3,"2018-02-11 23:57:40",75.88,"2018-02-11 07:05:40",16.12,"2018-02-11 16:15:20"
"2018-02-13 00:00:00",395,13.51,2.105,7.585,"2018-02-12 10:11:35",2.105,139.1,33.11,13.73452,0,-2.939,7.85,"2018-02-12 15:39:35",-15.62,"2018-02-12 06:51:05",82.5,"2018-02-12 07:20:45",14.08,"2018-02-12 15:41:25"
"2018-02-14 00:00:00",396,13.31,3.146,9.62,"2018-02-13 14:01:00",3.146,172.9,28.89,14.08613,0,4.794,16.58,"2018-02-13 15:08:55",-7.897,"2018-02-13 07:01:00",88.2,"2018-02-13 07:14:55",30.43,"2018-02-13 14:12:20"
"2018-02-15 00:00:00",397,13.12,3.509,11.47,"2018-02-14 13:35:40",3.509,203.3,25.65,13.5184,0,15.39,28.67,"2018-02-14 15:15:15",4.486,"2018-02-14 07:27:20",84.5,"2018-02-14 07:27:55",5.303,"2018-02-14 15:47:25"
"2018-02-16 00:00:00",398,13.09,4.5,11.27,"2018-02-15 23:44:25",4.5,286.2,65.14,3.939858,0,18.39,24.55,"2018-02-15 16:40:05",5.533,"2018-02-15 23:59:55",53.79,"2018-02-15 23:59:30",21.19,"2018-02-15 12:30:25"
"2018-02-17 00:00:00",399,13.3,3.383,11.33,"2018-02-16 01:00:50",3.383,35.52,84.2,12.17961,0,1.704,5.576,"2018-02-16 00:00:55",-3.359,"2018-02-16 08:21:55",73.63,"2018-02-16 04:42:25",32.17,"2018-02-16 15:44:30"
"2018-02-18 00:00:00",400,13.25,2.875,11.23,"2018-02-17 10:38:10",2.875,17.46,96.8,16.11768,0,7.534,17.72,"2018-02-17 15:20:50",0.577,"2018-02-17 21:09:25",91.6,"2018-02-17 07:22:15",8.32,"2018-02-17 15:21:05"
"2018-02-19 00:00:00",401,13.21,5.1,13.17,"2018-02-18 16:36:15",5.1,186.4,16.01,13.38315,0,12.21,22.79,"2018-02-18 15:21:45",1.489,"2018-02-18 03:53:10",84.3,"2018-02-18 23:02:05",28.86,"2018-02-18 15:07:55"
"2018-02-20 00:00:00",402,13.3,3.457,9.43,"2018-02-19 06:05:45",3.457,43.88,83.6,10.47754,0,6.219,17.69,"2018-02-19 02:05:35",-1.008,"2018-02-19 09:45:20",92.7,"2018-02-20 00:00:00",42.65,"2018-02-19 15:06:25"
"2018-02-21 00:00:00",403,13.53,3.738,8.74,"2018-02-20 04:32:15",3.738,2.402,28.59,12.45119,0.8,-3.877,1.331,"2018-02-20 16:23:30",-8.09,"2018-02-20 09:01:15",97,"2018-02-20 02:38:15",43.46,"2018-02-20 17:32:00"
"2018-02-22 00:00:00",404,13.43,3.197,8.31,"2018-02-21 13:19:35",3.197,17.39,27.19,5.78399,0,-6.226,-2.818,"2018-02-21 16:11:45",-10.88,"2018-02-21 05:58:55",93.8,"2018-02-21 23:59:45",35.41,"2018-02-21 14:40:15"
"2018-02-23 00:00:00",405,13.53,1.679,5.645,"2018-02-22 21:52:55",1.679,126.5,91,3.712342,0.4,-2.218,1.706,"2018-02-22 23:57:55",-5.365,"2018-02-22 00:17:45",95.2,"2018-02-22 04:46:50",93.2,"2018-02-22 16:00:00"
"2018-02-24 00:00:00",406,13.52,1.956,5.939,"2018-02-23 10:41:55",1.956,79.53,38.55,2.842886,0,0.032,1.701,"2018-02-23 00:00:50",-1.903,"2018-02-23 02:35:20",98.4,"2018-02-23 23:59:40",93.8,"2018-02-23 00:03:10"
"2018-02-25 00:00:00",407,13.45,1.673,7.115,"2018-02-24 14:20:25",1.673,338.4,72.39,9.34722,0.6,1.324,9.29,"2018-02-24 17:16:05",-5.586,"2018-02-24 23:58:00",98.5,"2018-02-24 07:39:55",41.47,"2018-02-24 17:30:10"
"2018-02-26 00:00:00",408,13.33,1.375,7.193,"2018-02-25 15:54:25",1.375,321.5,64.09,16.96596,0,1.353,13.24,"2018-02-25 15:40:25",-8.11,"2018-02-25 05:56:55",94.7,"2018-02-25 06:09:40",22.51,"2018-02-25 17:34:45"
"2018-02-27 00:00:00",409,13.28,3.021,11.37,"2018-02-26 15:27:30",3.021,179,40.17,17.9364,0,5.379,19.41,"2018-02-26 15:52:10",-11.05,"2018-02-26 06:19:00",92.5,"2018-02-26 06:33:55",9.13,"2018-02-26 16:07:30"
"2018-02-28 00:00:00",410,13.28,2.679,7.526,"2018-02-27 10:57:30",2.679,188.4,22.71,10.4305,0,11.96,20.14,"2018-02-27 16:23:30",5.401,"2018-02-27 06:55:45",90.8,"2018-02-27 23:58:30",34.73,"2018-02-27 00:01:40"
"2018-03-01 00:00:00",411,13.27,2.731,8.96,"2018-02-28 21:59:55",2.731,303.2,67.57,15.45431,0,10.56,18.34,"2018-02-28 14:43:40",4.506,"2018-03-01 00:00:00",97.3,"2018-02-28 07:58:55",22.74,"2018-02-28 14:18:45"
"2018-03-02 00:00:00",412,13.3,2.5,7.35,"2018-03-01 01:09:25",2.5,28.59,67.91,18.10358,0,5.424,15.08,"2018-03-01 16:21:15",-2.01,"2018-03-01 07:01:40",66.78,"2018-03-01 00:02:00",13.37,"2018-03-01 15:20:35"
"2018-03-03 00:00:00",413,13.22,4.099,12.35,"2018-03-02 11:15:35",4.099,170.5,24.02,18.17204,0,10.25,20.74,"2018-03-02 15:02:20",-1.731,"2018-03-02 05:37:15",59.32,"2018-03-02 05:39:05",15.6,"2018-03-02 14:38:35"
"2018-03-04 00:00:00",414,13.18,4.955,12.21,"2018-03-03 17:39:20",4.955,180.7,17.77,17.96088,0,16.14,24.66,"2018-03-03 14:58:50",7.625,"2018-03-03 06:51:00",84.8,"2018-03-03 07:04:00",32.95,"2018-03-03 13:32:00"
"2018-03-05 00:00:00",415,13.17,5.583,12,"2018-03-04 15:48:05",5.583,180.2,16.19,16.53454,0,17.31,24.43,"2018-03-04 14:23:40",11.99,"2018-03-04 06:52:25",93.5,"2018-03-04 07:06:10",43.77,"2018-03-04 14:23:40"
"2018-03-06 00:00:00",416,13.3,4.393,13.21,"2018-03-05 01:57:00",4.393,309.4,33.02,18.93058,0,9.06,15.85,"2018-03-05 01:39:05",-0.115,"2018-03-05 20:46:45",90.1,"2018-03-05 00:38:30",5.455,"2018-03-05 13:09:40"
"2018-03-07 00:00:00",417,13.34,4.524,15.95,"2018-03-06 15:31:20",4.524,315,26.38,18.63116,0,5.546,13.74,"2018-03-06 14:35:50",-3.945,"2018-03-06 04:34:25",34.43,"2018-03-06 04:35:10",9.56,"2018-03-06 15:28:55"
"2018-03-08 00:00:00",418,13.31,1.384,7.487,"2018-03-07 14:37:45",1.384,307,66.56,19.17611,0,3.6,15.23,"2018-03-07 16:15:40",-7.458,"2018-03-07 07:08:50",51.28,"2018-03-07 07:11:40",10.82,"2018-03-07 17:16:05"
"2018-03-09 00:00:00",419,13.22,2.215,10.92,"2018-03-08 14:51:00",2.215,172.2,56.88,17.99473,0,7.571,22.63,"2018-03-08 15:12:40",-10.09,"2018-03-08 06:47:15",69.33,"2018-03-08 06:50:15",5.963,"2018-03-08 15:04:40"
"2018-03-10 00:00:00",420,13.18,1.676,8.31,"2018-03-09 14:04:55",1.676,346.2,79.67,15.84079,0,12.43,25.65,"2018-03-09 14:00:05",-1.879,"2018-03-09 07:03:40",62.48,"2018-03-09 07:05:40",5.903,"2018-03-09 13:28:10"
"2018-03-11 00:00:00",421,13.17,1.579,10.56,"2018-03-10 22:41:15",1.579,13.45,52.52,14.94855,0,11.88,23.25,"2018-03-10 14:46:10",-0.125,"2018-03-10 02:47:20",49.69,"2018-03-10 02:48:40",21.14,"2018-03-10 14:50:25"
"2018-03-12 00:00:00",422,13.38,3.713,12.6,"2018-03-11 09:05:15",3.713,355.8,26.79,19.57181,0,5.453,12.6,"2018-03-11 16:20:05",-4.698,"2018-03-11 23:42:05",82.7,"2018-03-11 23:58:15",29.93,"2018-03-11 16:20:10"
"2018-03-13 00:00:00",423,13.3,0.973,4.684,"2018-03-12 15:12:40",0.973,27.53,60.82,19.90029,0,2.841,14.65,"2018-03-12 14:35:45",-9.69,"2018-03-12 05:37:10",94.2,"2018-03-12 06:26:20",20.27,"2018-03-12 16:38:20"
"2018-03-14 00:00:00",424,13.29,1.214,5.9,"2018-03-13 12:03:45",1.214,40.7,53.14,18.87807,0,5.697,15.86,"2018-03-13 16:38:20",-4.723,"2018-03-13 01:28:55",63.8,"2018-03-13 02:01:55",14.18,"2018-03-13 14:32:45"
"2018-03-15 00:00:00",425,13.23,3.446,11.45,"2018-03-14 14:16:45",3.446,189.8,31.85,18.35293,0,10.37,22.45,"2018-03-14 15:51:45",-4.262,"2018-03-14 00:46:25",59.5,"2018-03-14 04:04:20",14.04,"2018-03-14 14:45:10"
"2018-03-16 00:00:00",426,13.14,5.341,12.72,"2018-03-15 19:12:00",5.341,179.5,19.58,19.69938,0,18.13,27.91,"2018-03-15 15:00:05",8.57,"2018-03-15 05:53:45",47.12,"2018-03-15 23:55:35",15.98,"2018-03-15 15:00:10"
"2018-03-17 00:00:00",427,13.18,4.286,11.8,"2018-03-16 08:19:25",4.286,279.3,61.11,20.43302,0,15.44,24.25,"2018-03-16 14:53:50",2.905,"2018-03-16 23:45:55",70.3,"2018-03-16 23:48:20",13.34,"2018-03-16 13:03:30"
"2018-03-18 00:00:00",428,13.25,1.477,7.232,"2018-03-17 15:10:55",1.478,56.83,64.69,17.47204,0,7.602,19.22,"2018-03-17 15:53:45",-2.783,"2018-03-17 04:05:45",90.6,"2018-03-17 06:48:35",19.77,"2018-03-17 15:47:20"
"2018-03-19 00:00:00",429,13.26,3.031,10.25,"2018-03-18 13:46:35",3.031,127.4,40.61,10.40678,14.6,9.99,20.47,"2018-03-18 16:30:50",1.152,"2018-03-18 01:25:15",95.9,"2018-03-18 22:02:45",34.72,"2018-03-18 16:30:40"
"2018-03-20 00:00:00",430,13.43,5.078,13.62,"2018-03-19 05:55:30",5.078,337.4,30.18,8.392439,0.2,5.758,9.32,"2018-03-19 00:00:15",2.785,"2018-03-19 06:23:25",97.5,"2018-03-19 03:45:35",60.54,"2018-03-19 15:10:20"
"2018-03-21 00:00:00",431,13.3,2.193,7.958,"2018-03-20 02:57:35",2.193,327.2,40.4,20.15035,0,6.853,17.18,"2018-03-20 16:40:25",-1.419,"2018-03-20 06:41:45",88.2,"2018-03-20 06:44:15",23.69,"2018-03-20 16:41:25"
"2018-03-22 00:00:00",432,13.24,1.895,8.39,"2018-03-21 15:27:35",1.895,146.1,51.43,15.99493,0,10.18,21.16,"2018-03-21 15:46:20",-2.657,"2018-03-21 06:06:55",94.8,"2018-03-21 06:28:25",16.95,"2018-03-21 14:56:35"
"2018-03-23 00:00:00",433,13.11,1.764,7.017,"2018-03-22 10:00:05",1.764,164.2,47.52,21.28528,0,16.02,28.05,"2018-03-22 17:22:35",3.579,"2018-03-22 06:43:30",71.81,"2018-03-22 06:41:15",13.28,"2018-03-22 17:22:50"
"2018-03-24 00:00:00",434,13.09,3.266,12.37,"2018-03-23 18:01:50",3.266,180.7,39.49,12.15271,0,20.86,33.28,"2018-03-23 15:24:25",11.58,"2018-03-23 06:31:10",91.8,"2018-03-23 06:37:45",16.89,"2018-03-23 15:04:50"
"2018-03-25 00:00:00",435,13.18,3.202,8.88,"2018-03-24 08:31:55",3.203,8.95,60.75,21.63993,0,15.44,23.59,"2018-03-24 16:07:10",8.94,"2018-03-24 23:59:50",79.22,"2018-03-24 06:30:00",17.04,"2018-03-24 16:40:30"
"2018-03-26 00:00:00",436,13.18,3.937,9.06,"2018-03-25 12:00:45",3.937,115.2,21.21,19.62594,0,12.44,24.15,"2018-03-25 15:39:10",4.675,"2018-03-25 07:42:15",88.4,"2018-03-25 07:47:20",31.22,"2018-03-25 15:39:25"
"2018-03-27 00:00:00",437,13.3,2.787,7.056,"2018-03-26 11:38:45",2.787,6.944,88.4,5.107338,0,12.36,17.86,"2018-03-26 03:52:20",7,"2018-03-26 23:45:40",92.8,"2018-03-26 06:08:50",71.38,"2018-03-26 13:18:35"
"2018-03-28 00:00:00",438,13.41,2.781,7.409,"2018-03-27 11:08:15",2.781,34.37,34,5.807827,0.2,7.214,9.6,"2018-03-27 17:55:30",5.322,"2018-03-27 06:03:55",94.7,"2018-03-27 05:53:40",57.15,"2018-03-27 17:56:00"
"2018-03-29 00:00:00",439,13.19,1.806,7.33,"2018-03-28 14:14:25",1.806,191.7,71.7,21.51929,0.1,12.9,22.64,"2018-03-28 15:43:15",5.594,"2018-03-28 05:22:20",91.4,"2018-03-28 23:55:05",20.99,"2018-03-28 17:19:20"
"2018-03-30 00:00:00",440,13.29,2.51,8.88,"2018-03-29 06:29:00",2.51,13.51,44.42,13.48048,0.8,9.38,15.95,"2018-03-29 16:11:05",5.158,"2018-03-30 00:00:00",95.7,"2018-03-29 04:25:35",34.62,"2018-03-29 18:05:10"
"2018-03-31 00:00:00",441,13.26,2.859,10.15,"2018-03-30 15:32:15",2.859,183,48.32,19.169,0,11.41,19.91,"2018-03-30 15:00:10",1.279,"2018-03-30 06:47:05",96.2,"2018-03-30 06:54:40",31.37,"2018-03-30 12:55:05"
"2018-04-01 00:00:00",442,13.23,4.716,12.78,"2018-03-31 02:00:20",4.716,16.72,83.1,22.03295,0,13.63,22.13,"2018-03-31 13:46:35",2.239,"2018-03-31 23:59:30",59.38,"2018-03-31 06:41:05",26.2,"2018-03-31 12:56:25"
"2018-04-02 00:00:00",443,13.52,2.922,7.389,"2018-04-01 13:09:30",2.922,43.76,32.1,8.67514,0,0.732,3.111,"2018-04-01 15:16:00",-2.215,"2018-04-01 21:09:15",67.97,"2018-04-02 00:00:00",37.66,"2018-04-01 15:17:00"
"2018-04-03 00:00:00",444,13.24,3.841,12.39,"2018-04-02 13:36:30",3.841,157.7,41.88,21.76248,0,8.54,22.83,"2018-04-02 16:41:20",-3.517,"2018-04-02 06:06:10",82.1,"2018-04-02 05:25:30",23.96,"2018-04-02 16:41:35"
"2018-04-04 00:00:00",445,13.36,5.665,14.88,"2018-04-03 13:00:25",5.665,345.3,65.71,19.75457,0,8.19,14.17,"2018-04-03 00:01:35",-5.36,"2018-04-03 23:59:30",84,"2018-04-03 06:20:30",10.4,"2018-04-03 16:16:40"
"2018-04-05 00:00:00",446,13.3,3.807,12.11,"2018-04-04 15:11:05",3.807,178.1,50.52,23.17083,0,6.236,17.99,"2018-04-04 14:46:40",-8.94,"2018-04-04 05:20:00",70.72,"2018-04-04 06:55:00",9.04,"2018-04-04 14:46:55"
"2018-04-06 00:00:00",447,13.18,2.606,8.58,"2018-04-05 01:02:35",2.606,133,61.16,21.51592,0,14.65,23.67,"2018-04-05 15:43:45",7.57,"2018-04-05 05:23:15",52.57,"2018-04-05 23:59:35",14.95,"2018-04-05 16:15:50"
"2018-04-07 00:00:00",448,13.36,4.627,11.33,"2018-04-06 13:29:10",4.627,30.56,34.61,3.50815,0,4.267,12.67,"2018-04-06 00:00:15",-5.588,"2018-04-06 23:43:10",80.8,"2018-04-06 04:20:30",49.15,"2018-04-06 10:14:30"
"2018-04-08 00:00:00",449,13.43,2.753,8.64,"2018-04-07 00:34:25",2.753,36.75,57.26,21.1018,0.9,-1.194,7.105,"2018-04-07 15:59:45",-8.02,"2018-04-07 03:01:55",87.6,"2018-04-07 06:27:05",23.06,"2018-04-07 16:00:20"
"2018-04-09 00:00:00",450,13.23,2.546,10.54,"2018-04-08 09:24:40",2.546,173.8,41.76,20.63232,0,8.92,18.49,"2018-04-08 16:15:35",1.098,"2018-04-08 06:06:00",58.06,"2018-04-08 23:37:50",25.54,"2018-04-08 15:31:45"
"2018-04-10 00:00:00",451,13.33,1.647,9.47,"2018-04-09 08:07:45",1.647,2.198,78.47,7.910707,2,8.23,13.47,"2018-04-09 17:43:25",1.183,"2018-04-09 23:27:05",94.4,"2018-04-09 23:59:00",50.86,"2018-04-09 01:24:20"
"2018-04-11 00:00:00",452,13.17,2.763,10.54,"2018-04-10 14:10:30",2.763,205.8,45.67,22.77044,0,13.04,25.64,"2018-04-10 15:19:20",-1.464,"2018-04-10 02:33:00",96.7,"2018-04-10 07:05:40",16.88,"2018-04-10 15:43:55"
"2018-04-12 00:00:00",453,13.09,4.975,12.5,"2018-04-11 13:41:45",4.975,186,32.46,21.03234,0,22.25,33.59,"2018-04-11 16:01:15",13.28,"2018-04-11 01:28:35",46.6,"2018-04-11 03:00:05",8.58,"2018-04-11 17:19:30"
"2018-04-13 00:00:00",454,12.99,4.496,14.27,"2018-04-12 13:14:50",4.496,195.5,28.1,24.94014,0,26.74,38.3,"2018-04-12 14:39:45",16.84,"2018-04-12 06:34:55",52.64,"2018-04-12 06:33:50",2.298,"2018-04-12 17:04:50"
"2018-04-14 00:00:00",455,13.21,5.843,13.92,"2018-04-13 23:28:25",5.843,275.7,49.09,21.99814,0,15.87,24.54,"2018-04-13 00:40:45",0.661,"2018-04-13 23:58:45",60.79,"2018-04-13 21:06:25",17.29,"2018-04-13 07:00:00"
"2018-04-15 00:00:00",456,13.46,7.297,16.44,"2018-04-14 11:54:40",7.297,330.6,23.56,18.53261,0,2.169,8.83,"2018-04-14 16:23:55",-2.686,"2018-04-14 22:44:25",68.31,"2018-04-14 22:45:10",29.24,"2018-04-14 14:49:00"
"2018-04-16 00:00:00",457,13.29,3.649,9.55,"2018-04-15 09:36:20",3.649,344.1,37.96,25.92825,0,6.003,18.22,"2018-04-15 16:39:35",-4.061,"2018-04-15 03:12:30",62.98,"2018-04-15 03:12:40",9.14,"2018-04-15 12:50:00"
"2018-04-17 00:00:00",458,13.19,3.387,8.76,"2018-04-16 13:28:20",3.387,116.9,34.78,21.72465,0,11.13,26.05,"2018-04-16 17:39:10",-3.176,"2018-04-16 05:26:45",69.1,"2018-04-16 06:11:05",15.08,"2018-04-16 14:04:10"
"2018-04-18 00:00:00",459,13.01,4.18,15.15,"2018-04-17 22:37:15",4.18,224.8,58.75,23.22974,0,21.99,36.8,"2018-04-17 15:20:00",5.778,"2018-04-17 03:34:20",72.78,"2018-04-17 03:36:50",2.439,"2018-04-17 18:10:25"
"2018-04-19 00:00:00",460,13.22,5.171,13.82,"2018-04-18 12:09:25",5.171,341.6,34.14,26.04836,0,13.67,21.43,"2018-04-18 15:32:00",6.022,"2018-04-18 23:59:55",55.64,"2018-04-18 06:05:50",11.27,"2018-04-18 15:59:40"
"2018-04-20 00:00:00",461,13.24,1.955,6.272,"2018-04-19 17:37:55",1.955,68.35,51.94,24.59033,0,10.27,20,"2018-04-19 15:23:35",-3.392,"2018-04-19 05:52:40",80.2,"2018-04-19 05:58:55",19.73,"2018-04-19 15:23:35"
"2018-04-21 00:00:00",462,13.29,4.076,11.8,"2018-04-20 13:07:45",4.076,118.8,46.17,15.0107,14.2,11.41,19.8,"2018-04-20 13:32:35",5.718,"2018-04-20 05:56:10",93.9,"2018-04-20 23:33:00",25.39,"2018-04-20 13:32:45"
"2018-04-22 00:00:00",463,13.45,2.639,8.8,"2018-04-21 03:23:30",2.639,42.87,43.28,2.763632,5.3,7.999,9.03,"2018-04-21 14:05:35",7.189,"2018-04-21 21:53:30",97.1,"2018-04-21 07:59:50",90.7,"2018-04-21 00:29:25"
"2018-04-23 00:00:00",464,13.29,3.208,8.51,"2018-04-22 12:04:55",3.208,357.1,28.4,22.4856,0,11.78,18.88,"2018-04-22 16:06:20",6.052,"2018-04-22 06:24:05",95.6,"2018-04-22 00:01:05",35.37,"2018-04-22 16:57:00"
"2018-04-24 00:00:00",465,13.18,1.43,8.72,"2018-04-23 16:17:25",1.43,21.86,86,25.4132,0,15.52,23.42,"2018-04-23 16:06:55",7.832,"2018-04-23 06:03:40",83.1,"2018-04-23 01:53:45",28.25,"2018-04-23 16:07:30"
"2018-04-25 00:00:00",466,13.18,3.266,10.9,"2018-04-24 13:26:20",3.266,356,68.05,14.1286,0.2,13.05,22.89,"2018-04-24 12:28:00",6.716,"2018-04-24 23:59:30",91.1,"2018-04-25 00:00:00",33.04,"2018-04-24 12:08:50"
"2018-04-26 00:00:00",467,13.33,3.608,9.88,"2018-04-25 10:40:50",3.608,336.2,27.46,12.82557,18.5,7.512,14.93,"2018-04-25 16:48:05",2.893,"2018-04-25 23:08:20",94.3,"2018-04-25 03:42:10",44.89,"2018-04-25 17:13:30"
"2018-04-27 00:00:00",468,13.21,1.54,6.997,"2018-04-26 11:28:30",1.54,124.3,81.3,18.3474,0.1,11.54,22.9,"2018-04-26 13:25:35",0.296,"2018-04-26 05:33:45",96.1,"2018-04-26 05:55:45",25.78,"2018-04-26 12:52:20"
"2018-04-28 00:00:00",469,13.15,1.365,6.076,"2018-04-27 13:27:30",1.365,284.5,52.72,27.00444,0,14.38,25.3,"2018-04-27 17:40:15",2.754,"2018-04-27 04:41:00",90.4,"2018-04-27 05:56:55",14.4,"2018-04-27 17:51:40"
"2018-04-29 00:00:00",470,13.12,2.086,8.51,"2018-04-28 18:36:55",2.086,148.6,46.95,26.46737,0,18.67,28.81,"2018-04-28 14:31:55",6.487,"2018-04-28 05:36:10",72.86,"2018-04-28 05:22:45",14.19,"2018-04-28 15:25:45"
"2018-04-30 00:00:00",471,13.11,5.365,13.84,"2018-04-29 22:09:15",5.365,158,31.67,23.53923,0,21.21,29.68,"2018-04-29 14:47:25",10.58,"2018-04-29 06:12:20",72.37,"2018-04-29 06:12:00",22.02,"2018-04-29 16:00:35"
"2018-05-01 00:00:00",472,13.13,7.035,14.97,"2018-04-30 16:24:50",7.035,173.3,14.05,21.96767,0,21.76,27.51,"2018-04-30 14:23:15",16.9,"2018-04-30 06:16:10",70.61,"2018-04-30 23:59:20",40.38,"2018-04-30 14:23:40"
"2018-05-02 00:00:00",473,13.11,7.189,14.41,"2018-05-01 12:40:15",7.189,179.6,15.74,22.38348,0,23.3,30.82,"2018-05-01 13:49:10",18.4,"2018-05-01 02:11:20",84.8,"2018-05-01 23:50:10",37.75,"2018-05-01 13:49:25"
"2018-05-03 00:00:00",474,13.12,4.712,15.39,"2018-05-02 16:04:30",4.712,178.2,37.54,14.86546,6.9,22.97,30.75,"2018-05-02 14:31:55",17.75,"2018-05-02 16:06:10",94.8,"2018-05-02 16:12:10",39.56,"2018-05-02 14:53:45"
"2018-05-04 00:00:00",475,13.11,4.137,12.56,"2018-05-03 15:18:20",4.137,237.2,55.64,27.54988,0,22.16,29.38,"2018-05-03 15:40:15",13.72,"2018-05-03 23:57:50",86.4,"2018-05-03 05:07:45",7.685,"2018-05-03 15:26:30"
"2018-05-05 00:00:00",476,13.16,2.301,7.174,"2018-05-04 11:15:25",2.301,354.4,38.66,27.14035,0,16.9,25.49,"2018-05-04 15:27:10",9.88,"2018-05-04 23:40:15",82.5,"2018-05-04 05:49:10",19.46,"2018-05-04 16:59:35"
"2018-05-06 00:00:00",477,13.09,1.215,5.802,"2018-05-05 14:04:35",1.215,225.5,55.89,26.82435,0,19.95,31.09,"2018-05-05 17:53:50",6.849,"2018-05-05 05:40:35",85.5,"2018-05-05 05:43:15",11.26,"2018-05-05 15:51:45"
"2018-05-07 00:00:00",478,13.02,2.183,7.82,"2018-05-06 01:19:55",2.183,347.8,100.2,25.36728,0,24.32,34.15,"2018-05-06 15:38:55",12.24,"2018-05-06 05:34:15",62.83,"2018-05-06 05:35:10",9.87,"2018-05-06 15:34:20"
